%=SNX 2.02 ASU 18:074:83704 ASU 14:213:00000 14:244:00000 P 00437 2            2
*-------------------------------------------------------------------------------
+FILE/REFERENCE
*INFO_TYPE_________ INFO________________________________________________________
 DESCRIPTION        Swarm monthly gravity field
 CONTACT            ales.bezdek@asu.cas.cz
 SOFTWARE           ASU Decorrelated Acceleration Approach (gpest_10)
 INPUT              Swarm kinematic orbits
*Internal info:
* komb_multi_01_SW_2014_0801_NormMtx_nmax020 
* pg: sinex_asu_01c, 15-Mar-2018 23:15:03
-FILE/REFERENCE
*-------------------------------------------------------------------------------
+FILE/COMMENT
 modelname              ASU-Swarm-2014-08-nmax20-orbits-IFG
 earth_gravity_constant 3.986004415e+14
 radius                 6378136.3
 max_degree             20
 norm                   fully_normalized
 tide_system            tide_free
-FILE/COMMENT
*-------------------------------------------------------------------------------
+SOLUTION/STATISTICS
*____STATISTICAL_PARAMETER_____ _______VALUE(S)_______
 NUMBER OF OBSERVATIONS                       23440104
 NUMBER OF UNKNOWNS                                437
 WEIGHTED SQUARE SUM OF O-C           29635203.5899576
-SOLUTION/STATISTICS
*-------------------------------------------------------------------------------
+SOLUTION/ESTIMATE
*INDEX _TYPE_ CODE PT SOLN _REF_EPOCH__ UNIT S ___ESTIMATED_VALUE___ __STD_DEV__
   223   307 -1.61627073026750e+19 -1.54465533303784e+19 -1.20199641235888e+18
   223   310 -4.35089550165068e+18 -6.38243714042401e+18  1.14416376548259e+19
   223   313  4.85651877206682e+18 -2.40996011740501e+18 -9.51427427273603e+18
   223   316  2.31208401978118e+18  3.79312718559037e+18 -3.70311860415896e+18
   223   319  5.69114122527931e+17 -3.14721009243753e+18  1.41843632398361e+20
   223   322 -5.39171262149471e+20  5.11991546734391e+19  4.99992348496294e+19
   223   325 -2.34040299201492e+20 -1.55284745395051e+19  2.41186908173187e+19
   223   328  1.67197577873764e+19  1.21446251250235e+19 -5.61790011267171e+19
   223   331 -6.53121029645762e+18  9.19538803078378e+16 -1.07050371749095e+19
   223   334  2.76238188321250e+19 -1.55217395426672e+19  3.51241127920466e+18
   223   337 -2.70318112175377e+17 -4.05510442518310e+18  2.83504588778639e+19
   223   340 -1.32312267265076e+18  3.90904658849205e+18 -1.95919514237292e+19
   223   343  1.44096790484189e+19 -1.94709922467900e+18  9.09166581730936e+17
   223   346  2.14543089316505e+18 -8.85394937377490e+18 -2.68459724629590e+19
   223   349 -5.78726042026904e+18  9.30042374670036e+18 -8.80960966554672e+18
   223   352 -4.57545361745095e+19 -4.82472040842059e+18 -9.18113053177141e+18
   223   355 -1.02509314975306e+18  7.61295848314963e+18 -3.65928684715007e+18
   223   358 -1.74970800663231e+20  4.08890246634696e+21 -6.07515105389979e+19
   223   361 -2.31028052732653e+20  4.70718635725497e+20 -4.23067415038613e+19
   223   364  4.33744691495890e+19 -7.32425798487317e+19 -1.50591085795951e+19
   223   367 -1.06109731907628e+19 -1.67254414420613e+19  1.66435541466204e+19
   223   370 -6.68715842915629e+18 -8.29190828790057e+18  6.33887280719488e+18
   223   373  8.79950283616793e+18  5.79889185948094e+18 -6.62319319446795e+18
   223   376  2.22547813945638e+19  2.68746188228098e+18  4.60703062106887e+18
   223   379  5.65759653387445e+18  1.33783369243222e+19  3.25280314814039e+18
   223   382 -5.44730543983810e+18 -1.46696633288036e+19 -1.16204644386590e+19
   223   385  8.23305851235461e+17 -5.10910437846354e+18 -1.07773367123552e+19
   223   388 -1.24380963692938e+19  4.49007685644096e+18 -2.10265544280137e+17
   223   391 -3.13256278635405e+18  8.96962671419264e+18  3.44876008763383e+18
   223   394 -2.10485717472350e+18 -3.09619064052842e+18 -1.77676657795480e+18
   223   397  1.44259630049483e+20 -4.52767070530017e+20  3.40538727561674e+19
   223   400  2.27199268100539e+19 -2.27438615867779e+20 -4.31216818507690e+18
   223   403  4.12702149177750e+19  2.33476857473799e+19  5.84216872804329e+18
   223   406 -4.00052875544066e+19 -2.15011286433453e+19 -4.33719629646837e+18
   223   409 -1.08835619485146e+19 -1.98238793216620e+18  2.05123057705885e+18
   223   412  9.81986133322382e+17  5.90243623937461e+17  1.00441170275595e+18
   223   415  1.47713515146141e+19 -8.97854431506919e+17 -1.87464194307744e+18
   223   418 -1.32530667414495e+19  1.63379290916846e+19 -3.62853124849245e+18
   223   421  7.28362205477248e+18  4.52121095241756e+18 -4.15398833512492e+18
   223   424  1.28007597340985e+19 -4.61622756973158e+18  4.98799167370605e+18
   223   427 -1.60832909082378e+19 -3.25525116448380e+19 -2.88699700523144e+18
   223   430  7.48796800663788e+18 -1.21711203862682e+17 -5.37067061367064e+18
   223   433  3.78643425039611e+18 -1.66495225136414e+18  2.32781020086603e+18
   223   436  2.74602938006394e+18 -2.86068749318535e+18
   224   224  7.09651825103926e+21 -4.68191381672890e+20 -3.37669881670166e+20
   224   227  5.72217208144956e+19  4.07715583847888e+19 -1.69641425295652e+19
   224   230 -2.51708962316390e+19  1.14228755352384e+19  4.23799160566245e+19
   224   233  5.39016095437008e+18 -1.02778969886057e+18  3.48043580588337e+19
   224   236  2.79033366508044e+19  5.08792077235329e+18 -2.12993863763165e+18
   224   239 -4.19306319490104e+18  1.53036331212231e+19 -4.08359252020285e+18
   224   242  3.51802141585626e+18  1.07209438040789e+19  9.47172809047431e+18
   224   245 -1.26019024947179e+18 -9.07900970912298e+17 -1.62076867760050e+19
   224   248  3.15457677815013e+18 -5.46977734900880e+18 -2.37282773801281e+18
   224   251 -2.99945449489551e+18  1.28640958425490e+18  2.28754547304630e+20
   224   254  5.55788403181390e+19 -4.80096616685883e+20  2.44473631741950e+20
   224   257  9.93541052628765e+19  1.65773227769082e+19  1.65205129744828e+19
   224   260  6.91754538911765e+18  3.45255217188097e+18 -9.81016827690147e+18
   224   263  4.14794368784542e+19  4.08484162387679e+18 -3.37162161911213e+18
   224   266  2.43463662010408e+19  6.40597205096994e+19  1.01041191204607e+19
   224   269 -2.79497734455142e+18  1.61550431666567e+19  2.19245664339796e+19
   224   272  1.77330612926123e+18  1.29037270920435e+19  1.92994678588476e+19
   224   275 -1.72038885375141e+19 -1.03640624597953e+18  1.46692609524894e+18
   224   278 -1.48125011013714e+19 -9.63773333091514e+18 -8.31856467908294e+18
   224   281  3.95007381225554e+19 -2.57449401832779e+19 -2.82406582391840e+18
   224   284 -7.58155720902184e+18  2.12038266671999e+19 -3.11370644702182e+20
   224   287  3.61411494505421e+19  4.73074061837152e+21 -4.85526845627183e+20
   224   290 -3.03190903387780e+20  4.07013393608312e+19  1.44889840454710e+19
   224   293 -1.23453824793453e+19 -2.32686397651736e+19  6.89768351269265e+18
   224   296 -1.17285428897349e+19  3.70800671948295e+18  4.25497429375971e+18
   224   299  1.61828275941625e+19  1.09328688363852e+19  4.51814288038239e+18
   224   302 -3.55181615178706e+18 -2.56797058477874e+19 -1.15540539555818e+19
   224   305 -3.09528922852572e+18  9.62693085568795e+17 -9.75482750299196e+18
   224   308  1.64888082166219e+19 -3.44274202982097e+18 -2.89887555000834e+18
   224   311 -1.27561524590091e+19 -4.54821103289926e+18  1.61603119571681e+18
   224   314  1.03891569269499e+17  1.02212452018697e+19  5.60052736764479e+18
   224   317 -5.20049091345386e+18  4.01334808496938e+18 -1.48087751123915e+18
   224   320  3.86445574679863e+17  2.30953578215696e+20  3.44946036695699e+19
   224   323 -4.45614686806320e+20  2.28549557894087e+20  7.11953956290411e+19
   224   326 -1.34533218117071e+18 -1.84205599207609e+19  3.39631280436270e+18
   224   329 -1.08350449194152e+19  6.32909818258688e+18  7.32308584625440e+19
   224   332  3.38869104448847e+18 -3.58209038302844e+16  1.57087062806058e+19
   224   335  4.10917687617645e+19 -1.35082382247933e+18 -5.53558727677416e+18
   224   338  1.56080406159170e+19  6.38861553795853e+17  4.15888079545555e+18
   224   341  8.34772755174806e+18 -5.05170636498386e+18 -2.28620950027793e+19
   224   344  2.39536027079409e+18 -2.66613816136332e+18 -2.30935193160737e+19
   224   347 -1.76189861558075e+18 -4.58866408665995e+18  1.91442390260087e+19
   224   350  7.04047566881356e+18  6.06122767979807e+18  1.25749903305119e+19
   224   353 -3.35974390056344e+19  9.23648376739595e+18 -2.67684351878872e+18
   224   356 -3.52451527091774e+16  1.11780781411570e+18 -3.51424029698756e+20
   224   359  5.83004789276457e+19  4.01526447436108e+21 -4.69967807237723e+20
   224   362 -2.40869491282472e+20  3.50611484017782e+19  3.48300600498326e+19
   224   365 -3.87327570786065e+18 -2.54343075078589e+19  2.31916299304289e+19
   224   368  9.07783548725647e+18  2.53967736357772e+18  6.29005552056989e+18
   224   371  3.83225239078201e+18  1.39103051271004e+19  5.31148970189152e+18
   224   374 -4.13661527077202e+18 -2.33397240455702e+19 -4.96944447141755e+18
   224   377 -2.31127710405838e+18  6.62695513343616e+18  1.33290789228749e+19
   224   380 -6.69081068157825e+18 -4.58921074384587e+18  5.71597270981755e+17
   224   383  1.51176933754085e+19 -1.61923949437541e+19  8.46716636476198e+17
   224   386  6.20055654605176e+17 -9.98445580562722e+18  8.74537302635982e+18
   224   389  4.05589991298514e+17 -3.93709221275967e+17 -5.05595001710617e+18
   224   392 -8.92396368769801e+18  5.63464155477366e+18 -2.05722351692027e+18
   224   395  2.88533860874934e+18  3.63030831175673e+18  2.46234488152345e+20
   224   398  1.17101516410868e+19 -3.80382625464216e+20  2.36475177313632e+20
   224   401  4.31186662181789e+19 -1.02258952857082e+19 -1.34202332260261e+19
   224   404  1.24760107147879e+19 -1.68895454090225e+19 -1.71384967978573e+16
   224   407  5.74980420548634e+19  9.03845007440443e+18 -3.12675197788758e+18
   224   410 -4.22059654815988e+18  3.03359213164832e+18 -2.07553334121037e+17
   224   413 -3.80359776778177e+18  6.24925393316392e+18 -1.01161754335230e+19
   224   416  1.87369818727512e+17  1.01983784751727e+19 -1.76686509942248e+19
   224   419 -1.15948884010356e+19 -1.20398000239202e+17 -2.76920787337812e+18
   224   422 -1.46178792182503e+19 -1.32298989579318e+18 -4.95140309539753e+18
   224   425 -1.47584532787270e+19  2.10593622230428e+19 -1.86372663599756e+18
   224   428  1.02283698209467e+19 -2.57839955309535e+19  2.44024904100596e+18
   224   431 -5.32929928129532e+18 -3.14372901840387e+18 -7.42772750583939e+18
   224   434 -5.31083251334132e+18 -5.22938107393989e+18  1.59181938873454e+18
   224   437  2.92555785467952e+18
   225   225  4.91479775877054e+21  4.47450608751851e+18 -4.16270133320781e+20
   225   228  1.65712026074446e+20  2.56037243086692e+19 -5.97873320980588e+18
   225   231 -2.29464981928465e+19  2.29376490421353e+18  8.55973277117638e+18
   225   234 -3.87865938912464e+18  1.59182830862117e+19 -5.21414372336474e+18
   225   237  4.90388058588299e+18  3.03109920951429e+18  5.77557312454093e+18
   225   240  1.16566866275483e+18  7.05195501056243e+18 -1.00475222090334e+19
   225   243 -2.58688703973570e+17  3.90076754497335e+18  3.53526602532245e+18
   225   246  2.74365329120993e+17 -3.94038764760153e+18 -6.30083572068891e+17
   225   249  2.37246875879546e+18  1.14303213985743e+19  2.79320787900482e+17
   225   252  1.31212112421432e+18  7.86823382157320e+19  6.78261267247475e+19
   225   255  1.95076896379425e+20 -3.00397880854324e+20  1.71387957688449e+19
   225   258  1.94493995617621e+20 -2.85288755342935e+19 -1.97734914325029e+19
   225   261 -1.52933084557825e+19  8.18371736617919e+18  9.26343514043605e+17
   225   264  6.96323723832317e+18 -3.49007032309511e+18 -2.62762613819573e+18
   225   267 -9.87883860729852e+18  2.32500528218177e+19 -2.60726488649104e+19
   225   270 -8.46914712065937e+18 -2.57056658864891e+18 -1.92284958493159e+18
   225   273  2.79775046553184e+18  1.28448640919209e+19 -6.37289536332879e+18
   225   276 -8.45616846258311e+18 -2.28634653808515e+19  5.45218576581198e+18
   225   279 -7.13592364167700e+18  5.78307469338362e+18  1.72908949999127e+19
   225   282 -8.16354922542045e+18 -7.53722678575704e+17 -5.35825651836822e+18
   225   285  1.93651675784712e+19  1.34043180166309e+19 -2.54736028933265e+20
   225   288 -3.73563596016820e+20  3.04431788973495e+21 -9.13921232235410e+19
   225   291 -4.23203024912220e+20  1.79482197757583e+20  2.89004898558847e+19
   225   294 -1.49925051412296e+18 -3.12360614487647e+19 -7.22891196764916e+18
   225   297 -4.93812169932631e+19 -1.33946264563927e+19  1.06794787491742e+19
   225   300 -1.31680237764976e+18 -4.43333282901957e+18  2.54528610429771e+17
   225   303  2.62116539056203e+18  2.34256338650130e+18 -1.21117284949939e+19
   225   306  3.90026855993432e+19  6.94098839057748e+18 -2.29282031792505e+18
   225   309  1.46836662734655e+18 -3.41601888864182e+18 -2.52439556640551e+18
   225   312 -2.81308345613972e+18 -1.43804073996341e+19 -7.16459336132717e+18
   225   315  4.97616401913757e+18 -2.55730427008791e+18 -5.47626902621695e+17
   225   318 -1.23367704741209e+18  7.72478196852310e+18  2.48907245191783e+18
   225   321  3.07091122790650e+19  5.63522412849983e+19  1.75145572895470e+20
   225   324 -2.88993331782104e+20  2.93180942876321e+19  1.86203542411363e+20
   225   327 -2.05639740153925e+19 -4.97267398754314e+18  2.57485325741969e+18
   225   330 -7.63628463053677e+18  1.76540205670947e+18  1.38481557402456e+19
   225   333 -1.40003502377085e+18 -3.39337171849589e+17 -1.49424782288993e+19
   225   336 -5.23783637744199e+18 -2.34240164310060e+19 -9.89001826931534e+18
   225   339  4.83938449571247e+18 -7.05805740937071e+18  2.03132346490368e+18
   225   342  4.40617120623197e+18  3.77544297725060e+17 -3.98558146799181e+18
   225   345  1.06579642451341e+18  2.54214824123849e+19  4.98083226608302e+16
   225   348  9.37123365401594e+17  1.06826103692554e+19  2.09782287787477e+17
   225   351 -8.77685178339186e+17  1.91908536207665e+19 -2.00676547088275e+19
   225   354 -4.12981668601970e+19 -8.05629328706056e+18 -1.85900685536502e+18
   225   357 -3.21624815242268e+18  1.11851741627769e+19 -2.15823984996888e+20
   225   360 -2.86352643218502e+20  2.86162679937472e+21 -2.10698829287185e+20
   225   363 -3.90303478654818e+20  1.75088142439751e+20  2.78632142305382e+19
   225   366  4.87638813569834e+18 -3.65224334036620e+19 -1.24418706285050e+19
   225   369 -1.45265145416012e+19 -3.78145317890361e+19  9.08625947852297e+18
   225   372 -5.81007368683318e+16 -3.81658147094831e+18  5.71318111874005e+17
   225   375  3.43218401182101e+18  2.07978812677998e+18 -1.97839597473844e+19
   225   378 -1.76584666825044e+19  5.07306360295838e+18  2.12663314282701e+18
   225   381 -1.73036569939984e+18 -2.49655514172020e+18  9.72760228016294e+17
   225   384  7.60293075288198e+17  4.54026897769031e+18 -1.32174331929132e+19
   225   387 -4.44110413042669e+18  3.15477291859720e+16 -2.35298613966076e+18
   225   390 -2.10271835416484e+18 -4.69996440572432e+18 -9.32905016512128e+17
   225   393 -5.56070812524806e+18  3.15038917936267e+18 -1.80638914204035e+18
   225   396 -4.72460923691480e+18  2.41287468786836e+19  5.71298361997544e+19
   225   399  1.29632642865220e+20 -2.86269660958093e+20  3.45193504270534e+19
   225   402  1.62633263127624e+20 -3.89743105232377e+19  1.24049397647111e+19
   225   405  2.14117001170299e+19 -1.04361914840871e+19 -3.85925357463572e+18
   225   408  7.22109331462686e+18 -4.32434283012536e+18  4.47242000523993e+18
   225   411 -2.03455399672698e+19 -3.41575527984378e+19 -8.55490881886440e+18
   225   414 -6.03462723697691e+18  1.07538826210382e+19 -8.44070726684976e+18
   225   417 -2.12910128031287e+18  4.52116359348011e+18 -8.41031315132604e+18
   225   420  1.34432934452955e+19  4.23043470619192e+18  3.61527557143287e+18
   225   423  1.53979969203003e+18  2.24764666525451e+17  3.99044310126983e+18
   225   426  3.24120064071326e+18 -7.31095199356666e+18 -9.52833638614714e+17
   225   429 -2.21459887050269e+19 -1.41378008338941e+18 -3.59685218024705e+18
   225   432  5.20035278507151e+18  9.65281536200362e+18 -5.14535138339396e+18
   225   435  5.10885894524938e+18 -6.73755885843990e+17  2.64037031394797e+18
   226   226  4.77495829184005e+21 -1.81371816266876e+20 -3.61448605746651e+20
   226   229  2.17154830067914e+19  4.17366955430143e+19  5.02167773179807e+17
   226   232 -3.22336454535006e+19 -3.05444917447790e+19  8.93950045188167e+18
   226   235  1.03962045983386e+19  8.82040381496145e+18  2.49516367579653e+18
   226   238  7.92432567589272e+17  1.53686186015285e+17  2.13190763023355e+18
   226   241 -2.58497679513783e+19  7.94190585197016e+17 -2.43955434429144e+18
   226   244  5.82004269600580e+18  2.06573932472892e+18  3.41356444787660e+18
   226   247  3.05608846296588e+17  4.16295584057739e+18 -4.33627508237839e+18
   226   250  1.32543795021661e+19 -1.05145468212316e+19  2.48844386925645e+17
   226   253 -1.27159660924799e+20 -1.93585087778340e+20  7.17295152947797e+19
   226   256  6.41899377499743e+18 -3.03857986139206e+20  5.67068723068397e+19
   226   259  1.71078040990466e+20  1.85283605856613e+19  1.77123040025642e+19
   226   262 -3.82354777021636e+18  1.39774037244964e+19 -4.95348174563920e+18
   226   265  1.50520530943664e+19 -3.32478557050957e+18  1.85642722598853e+18
   226   268  2.40817196095277e+19  3.46564305036005e+18  4.26620954832721e+18
   226   271 -7.60995615644283e+18 -1.11062656582296e+19 -1.55321542361023e+18
   226   274  4.40168916265956e+18  4.58025182531507e+18 -1.23878547386615e+19
   226   277 -5.49206735051832e+18 -3.25287014190479e+17 -1.18307178752103e+19
   226   280 -1.63703700523638e+18 -9.40693417671665e+18  9.19908111388602e+18
   226   283  6.43020733359601e+18 -9.88848216483030e+18  6.80462536836565e+17
   226   286 -4.81467873245067e+19  3.94462785038929e+20 -2.79717814537433e+20
   226   289  1.14570370401405e+20  2.97728866143074e+21 -1.93991018149647e+20
   226   292 -3.69952952825822e+20  1.79498727047071e+19  4.73690969464272e+19
   226   295  8.18201485079583e+18 -3.84774193705418e+19 -4.00336691249339e+19
   226   298 -5.20266817661190e+19  4.40234292952992e+18  1.61923614540147e+19
   226   301 -6.12248153245350e+17 -8.73196889706432e+18 -7.40002469112978e+17
   226   304  5.69730648550729e+18 -1.86834750911004e+19 -3.50406897764498e+19
   226   307  2.04642093504595e+18 -8.77821589514616e+17  2.75759945136490e+18
   226   310 -9.27902900412452e+17 -6.84117697584141e+18 -1.00868998085278e+17
   226   313 -1.01942645499549e+19 -1.49705682878288e+19  1.40056238807083e+19
   226   316  2.30982685426683e+18  4.73731555656508e+18 -3.61638154999661e+18
   226   319  3.67813942644496e+18  2.09848181455174e+18 -9.93882962029015e+19
   226   322 -1.62455448548189e+20  6.23686654100305e+19 -5.12080563582157e+15
   226   325 -3.02310013229903e+20  4.79075338026169e+19  1.58857970614713e+20
   226   328 -4.91500558979698e+18 -6.53442242623441e+19 -7.52893597325936e+18
   226   331  3.04172857736666e+18 -5.41753226983999e+18  1.42709758945179e+19
   226   334  1.67271032490510e+18  3.48730897159299e+18  1.17951465370729e+18
   226   337 -2.05894450258161e+19 -9.55773181316847e+18 -2.49238888875439e+18
   226   340 -1.14841253841322e+19 -4.54633093530728e+18  1.96347723689212e+18
   226   343 -3.69623627482507e+18 -2.87294024189705e+19 -7.55750636538811e+18
   226   346  3.32483301854898e+18 -3.31365765504457e+19  7.48449473823568e+17
   226   349 -1.65944347389125e+18 -1.49694930000004e+18 -2.21076526780980e+18
   226   352  2.37920003675881e+19  5.03403941545809e+18  9.65113900536922e+18
   226   355 -3.77180702352551e+19  3.68682132263846e+18 -4.17589825204629e+18
   226   358 -3.74547529195894e+19  3.09570638019867e+20 -2.30043366175132e+20
   226   361  2.01537321705616e+20  2.74907383159071e+21 -1.85901770872938e+20
   226   364 -3.41879612401311e+20  1.29311424173424e+19  3.96910841624974e+19
